sentence,predicted,correct_label
*Party at M.C Escher's house* ME: Where's the bathroom? ESCHER: [giggling and glancing at his more established friends] Top of the stairs.,1,1.0
Kim Petras on Sept 30th: woo ah! Kim Petras on Oct 1st: boo ah!,1,0.0
A disadvantage of being gay is that you never get to see the grateful stare of a women you've just released.,0,0.0
"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",0,0.0
I love raising caterpillars as pets. It always gives me butterflies.,1,0.0
Stove Top Stuffing is my favorite side-dish that sounds like a Midwestern porn video.,1,1.0
"Me: What are my chances doc? Doctor: The surgery is fairly routine, but there's a catch -- you won't be able to drink alcohol for a full year. Me: Let me die.",0,1.0
"me: before you hire me, you should know i take things interviewer: like what? me: time and care interviewer: oh haha me: also xanax, company money, and two-hour morning shits",0,0.0
"My wife said she saw a bowtie made from solid mahogany. She said she nearly bought it for me but she didn't think I would wear it. I replied ""Wooden tie?""",0,0.0
I've always had an irrational fear of speed bumps. But I'm slowly getting over it.,1,0.0
There's a German shepherd next door who keeps burying under my fence and shitting in the flower bed His dog is just as bad,1,1.0
"So a woman shot up Youtube Headquarters, fired 20 shots and only injured 4 people.... ....looks like mass shootings are another thing to add to the list of things that men are better than women at.",1,0.0
How do you know when your girlfriend is getting fat? She can fit into your wife's clothes,0,1.0
What do u call a greedy lesbian? Bush hog.,1,1.0
"My tongue slipped when I was asking my wife to ""pass the milk"" at breakfast. I accidentally said: ""Fuck you Ann you ruined my fucking life""",1,1.0
"If three men are arguing about whether to be known as Jews, Israelis, or Hebrews... ...would you say they're just arguing Semitics?",0,1.0
"If your name is Pi, and your mom is standing at the top of the stairs yelling '3.141592653589793238462643383279502884197169399375105820974944592307816406286‚ you're about to get in some trouble.",1,0.0
Waking up confused on Sunday morning in my 20s: What happened last night? I must've passed out after drinking too much and again. Waking up confused on Sunday morning in my 40s: What happened last night? I must've passed out while watching infomercials on TV again.,1,0.0
"I'm not saying my last girlfriend was a bit of a slut.... But, when I first met her, she had a higher sperm count than me.",0,1.0
Me feeling overwhelmingly sad: *goes off somewhere to be alone and cry* Me feeling overwhelmingly happy: *goes off somewhere to be alone and cry* Feelings are confusing,1,0.0
"My wife blocked me on Facebook because I post too many bird puns. Well, toucan play at that game.",1,1.0
"Yesterday I purchased a world map...gave my wife a dart and said to her ""throw this and wherever it lands, I'm taking you for a holiday"". Turns out we're spending three weeks behind the fridge.",1,1.0
"A long time ago, I thought of a soda joke. I'd share it with you, but I'm afraid I think it'd fall flat.",0,0.0
Wearing crocs is like getting a blowjob from a guy. It feels great until you look down and realize you're gay,1,1.0
Why can't Caitlyn Jenner lie to her kids? She's a transparent.,1,1.0
I opened the door for an old lady today... A few people stared when they seen me jump in front of her and just stand there to activate the automatic door though.,0,1.0
Gotta love those girls in department stores wearing lab coats--taking time away from their experiments to help women out with their makeup.,0,0.0
Teacher Johnny: Use the word HARASSMENT in a Sentence... Johnny: I was in Love with a girl and.. Her-ass-meant a lot to me,1,1.0
My wife just told me to put the toilet seat down. I don't know why I was carrying it around in the first place.,1,0.0
me: i just feel like you understand me self-check out: unexpected item in bagging area me: you mean my heart,0,1.0
"me: alexa alexa: that name was a fiction to hide my true identity, alizarin the demon god of fear and- me: is it okay to microwave glass alexa: for how long",1,1.0
I like getting on the metro train just as the doors are closing so it feels like a scene from a movie where I'm escaping a bad guy.,0,0.0
I open my phone and read your text. The news is so horrific and heartbreaking I have no idea how to respond. I type 'my condolences' into the GIF search.,0,1.0
"When you want someone to get out of your way, establish dominance by saying 'ex-squeeze me'",0,0.0
I think my friend is having an affair with my wife. He seems miserable lately.,0,0.0
Daughter: dad Im a lesbian Dad: Okay its cool 2nd daughter: dad I'm a lesbian too Dad: Does ANYone in this family like guys? Son: I do,1,0.0
Whats the difference between a peeping tom and a pick-pocket? One of them snatches watches The other watches snatches,1,1.0
The way to her heart: make her a bomb as sopita with limon and tapatio,0,1.0
I'm so glad we've had the internet during the lockdown so we could still all meet online to make each other miserable,0,0.0
"My girlfriend said to me, ""I'm seeing another man."" I said, ""Well, try rubbing your eyes or something.""",1,1.0
"Girlfriend: ""babe it's hot I need a fan"" [Boyfriend starts taking pictures with her and BEGGING for autographs]",0,1.0
"Paddy wanted to buy a Labrador.. Mick said ""Fuck that, have you seen how many of their owners go blind!""",0,0.0
her: [during sex] spank me me: [nervous but i go for it] her: did you just say good game,1,1.0
"Gay guys don't listen to girls talk either, but we do have the good sense to say ""I know, right?!"" while we wait for our turn to talk.",0,0.0
me: there's been a terrible accident at the ketchup factory 911: is anyone bleeding me: um,1,1.0
"My wife and I always fight about stealing the covers, so now we use separate blankets, beds, bedrooms, houses and area codes. Problem solved.",1,1.0
British people be like: I'm bri ish. I guess they drank the t.,0,1.0
"My girlfriend usually has peanut butter toast for breakfast, but this morning we were out of bread, and she's been grouchy all day. I never knew she was lack-toast intolerant.",1,0.0
Hv trouble accepting help/support? Feel bottled up inside and ready to blow? Suffering in silence? You're probably a classic Strong Black Woman,0,0.0
"Why are shoes always tied in the ghetto? Because if not, you always be trippin nigga.",0,0.0
"My Jewish friend always had such a positive outlook on life, even as he suffered from such horrible constipation. As he'd always say, ... This two shall pass.",1,0.0
How did Rihanna find out Chris Brown was cheating on her? She found another woman's lipstick on his knuckles.,1,1.0
My deaf girlfriend just told me to fuck off. That's not a good sign.,1,0.0
Why did Sally fall of the swing? She had no arms. Knock knock (Reader says who's there) Not Sally.,0,0.0
When you smoke marijuana on a boat it's called sea weed. Thanks for following and stay tuned for more of these great tweets.,1,0.0
"My ex-wife cheated on me with her deaf best friend! Honestly, I should have seen the signs.",0,1.0
"I work in security, and i want to get a pumpkin for my desk. It'll be my security gourd.",0,1.0
What do you call a smart Muslim? Ex Muslim.,0,0.0
I trapped a couple of vegans in my basement. At least I think they're vegan. They keep shouting 'lettuce leaf!',1,1.0
If you think about it a wheelchair is a shopping trolley to a cannibal.,0,0.0
Anyone want to buy a broken barometer? No pressure.,0,0.0
"I told my daughter, 'Its always been my dream to walk you down the aisle.' She said: 'Dad, we're grocery shopping.'",1,0.0
"My flat-earther friend decided to walk to the end of the world to prove it is flat. In the end, he came around.",1,0.0
internet: there are singles in your area me: really internet: ya you're one of them you fucking loser me: ah,1,1.0
"I like how our one year old will eat a screw he found on the floor, but won't eat my wife's lasagna. In fairness to him, her lasagna is terrible.",1,1.0
Reminder to my massage therapists: the less you giggle the more I tip.,0,1.0
11 y/o Daughter: [opens xmas present] uh..cable ties? Wife: she asked for a pony.. Me: a pony? ..SHE CAN'T EVEN LOOK AFTER HER CABLES LINDA,1,0.0
"My wife takes 13 bikinis for a 4-day beach trip. Meanwhile, I'm rocking the swimming trunks my mom bought at K-Mart in 1991.",0,0.0
What's the difference between a feminist and a gun? A gun only has one trigger.,1,1.0
Immigrants are like sperm millions get in but only one works.,0,0.0
"I pointed the gun in my wife's face I said, 'Any last words?' Two months later, I shot her.",1,1.0
I hate it when people don't know the difference between your and you're. There so stupid.,0,0.0
"I just saw a guy running down the street with a cape on. I shouted ""Are you a Superhero"" ""No"" he said ""I haven't paid for my haircut!""",1,1.0
"I asked a Chinese girl for her number. She said, ""Sex! Sex! Sex! Free Sex tonight!"" I said, ""Wow!"" Her friend said, ""She means 666-3629.""",1,1.0
"What's the difference between the ISIS headquarters and a kindergarten? I don't know, I just fly the drone.",1,0.0
What kind of organization is Atheism? Non-prophet.,1,0.0
"Son: ""Dad, can you tell me what a solar eclipse is?"" Dad: ""No sun.""",1,0.0
God's Assistant: really? Leather wings on a mouse's body? I think you're just in a bad mood. God: ALSO MAKE IT BLIND AND SCREECHING,1,0.0
There might be plenty of good food choices in College.. .. but you can't Top Ramen,0,0.0
"A man got a car for his wife Now, thats what you call a good trade.",1,1.0
"STEELY DAN: I'm Steely Dan POLICEY DAN: Hands up, scumbag.",1,0.0
Did you hear about the gay midget? He came out of the cabinet.,1,1.0
I once thought I had a Japanese friend. But it was just my imagine Asian,0,1.0
I met a Jewish girl and she asked for my number. I told her we use names here.,1,1.0
What are the strongest days of the week? Saturday and Sunday. The rest are weekdays.,1,0.0
If pronouncing my B's as V's makes me sound Russian Then soviet.,0,0.0
What have you done wrong if the wife keep complaining when you try to watch TV in the living room? You made the chain too long in the kitchen.,1,0.0
"Soccer player calls his wife after a game... Player: ""I scored two goals!!"" Wife: ""Great! What was the end scored?"" Player: ""1:1""",1,1.0
Yo mama so greasy she sweats Crisco!,1,0.0
What do my wife and my math teacher have in common? They both love to create problems that I am apparently supposed to solve.,0,1.0
Welcome to your 40s... you now enjoy bragging about how early you go to bed.,0,0.0
"How many hookers does it take to screw in a light bulb? I don't know, but my basement's still dark",0,1.0
Michelle’s speech will be the ASMR video that lulls me to sleep for the next year.,1,0.0
"In 2015, a Singapore Airlines cargo plane had to make an emergency landing after its load of 2,000 farting sheep set off a fire alarm.",1,1.0
"What is black, heavy, and can't swim? A grand piano.",0,0.0
I like my women the way I like my coffee in a basket being touched by many Colombian men.,0,0.0
My wife has been walking around the house sighing for the last 20 minutes. I can't decide if I should ask her if something is wrong or just leave the house for a few days.,1,1.0
"After God created 24 hours of alternating darkness and light, one of the angels asked him, ""what are you going to do now?"" God said, ""I think I'm going to call it a day.""",1,1.0
"I see my evil twin sit down in the audience. We've had our problems in the past, but I'm sure he won't spoil my recital. He seems to have a bag full of snakes. Probably unrelated.",0,1.0
Q: What do you get when you cross an Arab with a Mexican? A: Oil of Ole',0,1.0
This tweet is just a humblebrag that I can spell 'cantaloupe.',0,0.0
"My girlfriend said to me that she wanted me to tease her, so I said, ""All right, fatty.""",1,0.0
What did the elephant say to the naked man? How do you breathe through that tiny thing?,1,0.0
"Good cop: Tell the truth and it'll be more better for you Bad cop: If you don't, it'll be worser Grammar cop: I hate both of you",0,1.0
[First day as a career counsellor] Them: I want a career where I make people happy every day Me: You should become a pizza delivery driver,0,0.0
My son was playing on one of his video games when he screamed out that he'd just won a life. I thought how ironic.,0,1.0
"My girlfriend came out of the shower and said ""I shaved my pussy, you know what that means? I said ""yeah, the drain is clogged again. """,0,1.0
If you call someone from America American and someone from Mexico Mexican what do you call someone from Tibet? Chinese,0,1.0
A white couple doesn't just simply 'have a baby' without posting a pic of them showing her growing gut every day for 9 months.,0,0.0
Three conspiracy theorists walk into a bar. You can't tell me that's just a coincidence!,1,0.0
"The internet connection in my farm is really sketchy, so I moved the modem to the barn. Now I have stable wifi.",1,1.0
The other day I brought myself a universal remote and thought to myself well this changes everything.,0,0.0
What do you call a helpful lemon? Lemonaid.,1,1.0
Never go to bed angry. Sleep on the couch.,1,1.0
I try so hard not to upset my vegan girlfriend. I'm constantly treading on eggshells. Which she also doesn't approve of.,1,0.0
They all laughed when I told them that one day I would discover the secrets of invisibility. If only they could see me now.,0,0.0
What did the husband tell his wife to do after he slapped her? The same thing he told her the first time!,1,0.0
"Today's recipe for increasing anxiety: Bach's Brandenburg Concertos P.G. Wodehouse's Mulliner Nights Susanna Clarke's Jonathan Strange and Mr Norrell Louis Armstrong's Hot 5 Listening to Amy Poehler read her memoir ""Yes, Please."" Not all at once obviously. That would be chaos.",1,1.0
My dad told me to make little things count? So now I'm teaching maths to dwarfs.,1,0.0
"Today at the church, the lady next to me lit a cigarette and started smoking it... I almost dropped my beer in shock.",1,1.0
Wanna go somewhere that has FREE WINE?' Me: Heck yes! 'Done. Pick you up Sunday at 8am!' Me: What?! -how I got tricked into going to church,1,1.0
"In 2011, Queen Elizabeth II agreed to act in a James Bond skit with Daniel Craig for the Olympics, breaking royal protocol. When asked if she wanted a speaking part, she replied, ""Of course I must say something. After all, he is coming to rescue me.""",1,0.0
How did the Germans conquer Poland so fast? They marched in backwards and the Polish thought they were leaving,0,1.0
"A Jehovah's Witness knocked on my door today so I invited him in, gave him tea and biscuits and said to him, ""So, what's this Jehovah's Witness thing about then?"" ""I haven't got a fucking clue"" He replied. ""I've never got this far before!""",1,0.0
"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",1,1.0
"Sometimes I have to sleep in the guest bedroom because my wife snores, but I don't want to embarrass her so I tell people it's because of her farts.",0,1.0
"SON: I went viral, dad... ME: Congratulations! I always knew your memes would bring clout to this family. SON: No, not for a meme, for saying something stupid. ME: [already pulling out my phone to publicly cancel my son] You live in the woods now.",0,1.0
"I'm 60 days clean now. It's been hard showering every day, but thankfully I had heroin to help me through it.",0,0.0
Where do most black people work? In jail,0,0.0
Santa works one night a week then spends the rest of the year cranking out his podcast.,0,1.0
take more than 5 minutes to respond to a text and she will think you are not paying attention to her,0,0.0
What wine pairs best with doing your taxes?,1,1.0
"When I take my wife on dates, I don't open the door for her. It's not that I'm not chivalrous, it's just that the door on the bus opens itself.",0,1.0
"Wife: ""I just got stung by a jellyfish. quick, pee on it!"" Husband: [peeing on jellyfish] ""This is for stinging my wife.""",1,1.0
My girlfriend found lipstick in my jacket pocket. I told her straight up I was cheating. There's no way that I was going to confess that I sell Avon,0,0.0
what do you call an arab vegatarian a muslim fondalentalist,0,1.0
Why is the ocean so salty? Because the land doesn't wave back.,1,1.0
"Nearly half of every single one of my paychecks gets taken by a group who doesn't want anyone to hold them accountable, doesn't understand the value of a dollar, and who get more expensive every year. I am of course talking about my children.",0,0.0
What do you call an Asian guy that always shows up before he needs to? Earl Lee,0,0.0
me: [checking my email] every restaurant i've ever been to: ok here's the deal i will suck your dick if you order delivery right now,1,0.0
"Did Jesus ever get drunk? Not sure, but I heard he got hammered once.",1,0.0
Why do Native Americans hate snow? Because it's white and settles on their land.,0,0.0
"Bruce Jenner, substantiated proof... Women are worse drivers.",1,1.0
Boss: Any ideas on what we can call this insanely sticky adhesive? Employee: How about crazy glue? Boss: Hmmmm... won't people be upset because it's insensitive to the mentally ill? Employee: Yes.... so we'll spell it with a K. They'll never pick up on it. Boss: Perfect,1,1.0
My dentist removed the wrong tooth. It was acci-dental.,1,1.0
"Years from now, historians will look back on this period of American History and move to Canada.",1,0.0
"I got chatting to a black chick in the pub last night and she asked if I fancied taking her home. ""Fuck off"" I told her "" I'm not driving to Africa at this time of night"".",0,1.0
"My girlfriend asked me why I was blow-drying my crotch... Apparently ""heating your dinner"" was not the response she was looking for.",1,1.0
What do pigs and ink have in common? They both belong in a pen.,1,1.0
"Today the Government's Furlough scheme has kicked in and now I am only receiving 80% of what I should be paid. Finally, I know what it feels like to be a woman.",0,0.0
What rock group has four men that don't sing? Mount Rushmore.,1,1.0
Do the people of Denmark appreciate the fact that their nationality is also a delicious treat?,1,1.0
"My roommate claims i'm schizophrenic. Jokes on him, I don't have a roommate.",1,1.0
My Viagra addiction... Was the hardest time of my life.,1,1.0
What's a redneck's favorite type of bread? Inbred,1,1.0
"I gave my daughter a watch for her birthday. She thought it was so cool and when she showed it to the next door neighbour, he asked, ""That's a pretty watch you've got there! Does it tell you the time?"" She laughed: 'No, this is an old fashioned watch. You have to look at it!'",1,0.0
Shark Tank idea: a microwave that will self-destruct if someone tries to use it to cook fish.,1,1.0
Can someone get me some rohypnol or chloroform? I've got a date tomorrow tonight and she doesn't know yet.,0,0.0
Why did the Muslim cross the road? To get to the bigger crowd,0,1.0
My Grandfather was one of those Unorthodox Jews. He was a Nazi.,1,0.0
[first day as a pirate] Pirate: That's not why they call it a poop deck. Me: Oh. My bad,1,1.0
"What do you call a group of well-endowed, homosexual physicists? Large hardon colliders",1,1.0
What do call a fish with a Phd? A brain sturgeon.,0,1.0
"My girlfriend told me that if I ever cheated on her, it would be worse if it was with a black girl. I told her she was wrong. It'd only be three-fifths as bad.",0,1.0
The problem with being gay It's a pain in the ass,0,0.0
"Justice is best served cold. Because if it were served warm, it would be justwater.",0,1.0
Have you heard of the dyslexic agnostic insomniac? He stayed up all night wondering if there was a dog.,1,0.0
"[mattress shopping] Salesmen: Do you guys want to try it out before you buy it? Me: Sure *wife lays down on mattress, I go lay on couch in store lobby",1,0.0
"I was in a taxi today and the driver said, ""I love my job. I'm my own boss. Nobody tells me what to do."" Then I said: ""Turn left here.""",1,0.0
My wife threatened to leave me because of my obsession with optical illusions. I said: 'Wait! This isn't what you think it is!,0,1.0
Me: I wonder how a bill becomes a law? *music plays and the shit on my desk starts singing* Me: no stop I already looked it up on my phone,0,1.0
There is nothing wrong with exploring one's sexuality--and that is my message to the California Highway Patrol.,0,1.0
There's nothing worse than people online who feel they can just command others to discuss a topic they bring up. Discuss.,0,1.0
They just found a Black guy hanging from a tree with 79 stab wounds in Alabama.... The police say it's the worst case of suicide they've ever seen,1,0.0
My first day as a car salesman. Customer: Cargo space? Me: Car no do that. Car no fly. Manager: Can I see you in my office?,1,1.0
"COOKBOOK: 1 cup blood, 1/2 cup the white stuff on the corner of an old man's mouth, 3 tablespoons powdered farts, one green pepper. ME: Ew green pepper.",1,1.0
"I said to my wife ""When I die,"" I'd like to die having sex"" She replied: ""At least it'll be quick.""",1,1.0
What do you call a dog magician? A labracadabrador. corny,1,0.0
"On a previous episode, a female listener left a voicemail and had something to say about the advice. Basically she says none of it's necessary and you'll do better if you ""just be yourself"". So you'll hear her voicemail and then my response to the worst dating advice ever given.",0,0.0
Our Mexican neighbor made us dinner and it tastes like I committed a grave error in marrying a white girl.,0,1.0
"Have to remember my stocked fridge is to last my family for weeks, not a challenge for me to finish all in one day 🙄",0,0.0
"My girlfriend told me I look ""uncool"" with a bike helmet on.. Well you know I'd rather look uncool than fall and split my head open during sex.",0,1.0
How many feminists does it take to change a light-bulb? THAT'S NOT FUNNY!,0,0.0
Twins and mama bear are napping... Time to practice my COD skills so I could stop being a burden to teams ¥º.... .....oooh I hurt my own feelings ­,0,0.0
