sentence,predicted,correct_label
Ate reduced fat cheese on low calorie bread and my taste buds had me indicted for hate crimes.,0,1.0
"How many gay men does it take to screw in a light bulb? Only one, but it takes the entire emergency room to remove it.",0,1.0
"Why are muslim people so kind-hearted? Because they don't live long, especially when they're a bomb",0,1.0
Where did I take my pet Cow on Valentines Day? To the Moooovies rofl,0,1.0
What do politicians and porn stars have most in common? They're experts at switching positions in front of camera.,0,1.0
What do you call your Mexican crush? Juan Andonle,0,1.0
Decapitating Vamps and taking names. That's how we do!!! Supernatura I Vamps Suck,0,1.0
"Latest entry in my Gratitude Journal: ""The Altoids people didn't go into the suppository business.""",0,1.0
"What question would confuse a transsexual who used to be a woman? ""Have you ever been abroad?""",0,1.0
I bought my wife some gloves and a sex toy for her birthday if she doesn't like the gloves she can go f*ck herself,0,1.0
"My wife had to buy some new bras, so I guess we'll be remortgaging our house again.",0,1.0
Where does a catholic cat go when it dies? Purrrgatory.,0,1.0
Why did the blind kid fail geometry? He didnt see the point.,0,1.0
customer: i'd like to return this boomerang me: oh it does that for you,0,1.0
What's the difference between magic and black magic? Black magic doesn't work.,0,1.0
I told my psychiatrist I felt like a dog. He told me to get off the couch.,0,1.0
You shouldn't bully someone in a wheelchair - they can't stand up for themselves.,0,1.0
How many cops does it take to push a black man down the stairs? None. He fell.,0,1.0
Do you know what is the worst part about being an egg? You get laid only once.,0,1.0
My wife is really mad at the fact that I have no sense of direction So I packed up my stuff and right,0,1.0
*Party at M.C Escher's house* ME: Where's the bathroom? ESCHER: [giggling and glancing at his more established friends] Top of the stairs.,0,1.0
Stove Top Stuffing is my favorite side-dish that sounds like a Midwestern porn video.,0,1.0
"Me: What are my chances doc? Doctor: The surgery is fairly routine, but there's a catch -- you won't be able to drink alcohol for a full year. Me: Let me die.",0,1.0
There's a German shepherd next door who keeps burying under my fence and shitting in the flower bed His dog is just as bad,0,1.0
How do you know when your girlfriend is getting fat? She can fit into your wife's clothes,0,1.0
What do u call a greedy lesbian? Bush hog.,0,1.0
"My tongue slipped when I was asking my wife to ""pass the milk"" at breakfast. I accidentally said: ""Fuck you Ann you ruined my fucking life""",0,1.0
"If three men are arguing about whether to be known as Jews, Israelis, or Hebrews... ...would you say they're just arguing Semitics?",0,1.0
"I'm not saying my last girlfriend was a bit of a slut.... But, when I first met her, she had a higher sperm count than me.",0,1.0
"My wife blocked me on Facebook because I post too many bird puns. Well, toucan play at that game.",0,1.0
"Yesterday I purchased a world map...gave my wife a dart and said to her ""throw this and wherever it lands, I'm taking you for a holiday"". Turns out we're spending three weeks behind the fridge.",0,1.0
Wearing crocs is like getting a blowjob from a guy. It feels great until you look down and realize you're gay,0,1.0
Why can't Caitlyn Jenner lie to her kids? She's a transparent.,0,1.0
I opened the door for an old lady today... A few people stared when they seen me jump in front of her and just stand there to activate the automatic door though.,0,1.0
Teacher Johnny: Use the word HARASSMENT in a Sentence... Johnny: I was in Love with a girl and.. Her-ass-meant a lot to me,0,1.0
me: i just feel like you understand me self-check out: unexpected item in bagging area me: you mean my heart,0,1.0
"me: alexa alexa: that name was a fiction to hide my true identity, alizarin the demon god of fear and- me: is it okay to microwave glass alexa: for how long",0,1.0
I open my phone and read your text. The news is so horrific and heartbreaking I have no idea how to respond. I type 'my condolences' into the GIF search.,0,1.0
Whats the difference between a peeping tom and a pick-pocket? One of them snatches watches The other watches snatches,0,1.0
The way to her heart: make her a bomb as sopita with limon and tapatio,0,1.0
"My girlfriend said to me, ""I'm seeing another man."" I said, ""Well, try rubbing your eyes or something.""",0,1.0
"Girlfriend: ""babe it's hot I need a fan"" [Boyfriend starts taking pictures with her and BEGGING for autographs]",0,1.0
her: [during sex] spank me me: [nervous but i go for it] her: did you just say good game,0,1.0
me: there's been a terrible accident at the ketchup factory 911: is anyone bleeding me: um,0,1.0
"My wife and I always fight about stealing the covers, so now we use separate blankets, beds, bedrooms, houses and area codes. Problem solved.",0,1.0
British people be like: I'm bri ish. I guess they drank the t.,0,1.0
How did Rihanna find out Chris Brown was cheating on her? She found another woman's lipstick on his knuckles.,0,1.0
"My ex-wife cheated on me with her deaf best friend! Honestly, I should have seen the signs.",0,1.0
"I work in security, and i want to get a pumpkin for my desk. It'll be my security gourd.",0,1.0
I trapped a couple of vegans in my basement. At least I think they're vegan. They keep shouting 'lettuce leaf!',0,1.0
internet: there are singles in your area me: really internet: ya you're one of them you fucking loser me: ah,0,1.0
"I like how our one year old will eat a screw he found on the floor, but won't eat my wife's lasagna. In fairness to him, her lasagna is terrible.",0,1.0
Reminder to my massage therapists: the less you giggle the more I tip.,0,1.0
What's the difference between a feminist and a gun? A gun only has one trigger.,0,1.0
"I pointed the gun in my wife's face I said, 'Any last words?' Two months later, I shot her.",0,1.0
"I just saw a guy running down the street with a cape on. I shouted ""Are you a Superhero"" ""No"" he said ""I haven't paid for my haircut!""",0,1.0
"I asked a Chinese girl for her number. She said, ""Sex! Sex! Sex! Free Sex tonight!"" I said, ""Wow!"" Her friend said, ""She means 666-3629.""",0,1.0
"A man got a car for his wife Now, thats what you call a good trade.",0,1.0
Did you hear about the gay midget? He came out of the cabinet.,0,1.0
I once thought I had a Japanese friend. But it was just my imagine Asian,0,1.0
I met a Jewish girl and she asked for my number. I told her we use names here.,0,1.0
"Soccer player calls his wife after a game... Player: ""I scored two goals!!"" Wife: ""Great! What was the end scored?"" Player: ""1:1""",0,1.0
What do my wife and my math teacher have in common? They both love to create problems that I am apparently supposed to solve.,0,1.0
"How many hookers does it take to screw in a light bulb? I don't know, but my basement's still dark",0,1.0
"In 2015, a Singapore Airlines cargo plane had to make an emergency landing after its load of 2,000 farting sheep set off a fire alarm.",0,1.0
My wife has been walking around the house sighing for the last 20 minutes. I can't decide if I should ask her if something is wrong or just leave the house for a few days.,0,1.0
"After God created 24 hours of alternating darkness and light, one of the angels asked him, ""what are you going to do now?"" God said, ""I think I'm going to call it a day.""",0,1.0
"I see my evil twin sit down in the audience. We've had our problems in the past, but I'm sure he won't spoil my recital. He seems to have a bag full of snakes. Probably unrelated.",0,1.0
Q: What do you get when you cross an Arab with a Mexican? A: Oil of Ole',0,1.0
"Good cop: Tell the truth and it'll be more better for you Bad cop: If you don't, it'll be worser Grammar cop: I hate both of you",0,1.0
My son was playing on one of his video games when he screamed out that he'd just won a life. I thought how ironic.,0,1.0
"My girlfriend came out of the shower and said ""I shaved my pussy, you know what that means? I said ""yeah, the drain is clogged again. """,0,1.0
If you call someone from America American and someone from Mexico Mexican what do you call someone from Tibet? Chinese,0,1.0
"The internet connection in my farm is really sketchy, so I moved the modem to the barn. Now I have stable wifi.",0,1.0
What do you call a helpful lemon? Lemonaid.,0,1.0
Never go to bed angry. Sleep on the couch.,0,1.0
"Today's recipe for increasing anxiety: Bach's Brandenburg Concertos P.G. Wodehouse's Mulliner Nights Susanna Clarke's Jonathan Strange and Mr Norrell Louis Armstrong's Hot 5 Listening to Amy Poehler read her memoir ""Yes, Please."" Not all at once obviously. That would be chaos.",0,1.0
"Today at the church, the lady next to me lit a cigarette and started smoking it... I almost dropped my beer in shock.",0,1.0
Wanna go somewhere that has FREE WINE?' Me: Heck yes! 'Done. Pick you up Sunday at 8am!' Me: What?! -how I got tricked into going to church,0,1.0
How did the Germans conquer Poland so fast? They marched in backwards and the Polish thought they were leaving,0,1.0
"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",0,1.0
"Sometimes I have to sleep in the guest bedroom because my wife snores, but I don't want to embarrass her so I tell people it's because of her farts.",0,1.0
"SON: I went viral, dad... ME: Congratulations! I always knew your memes would bring clout to this family. SON: No, not for a meme, for saying something stupid. ME: [already pulling out my phone to publicly cancel my son] You live in the woods now.",0,1.0
Santa works one night a week then spends the rest of the year cranking out his podcast.,0,1.0
What wine pairs best with doing your taxes?,0,1.0
"When I take my wife on dates, I don't open the door for her. It's not that I'm not chivalrous, it's just that the door on the bus opens itself.",0,1.0
"Wife: ""I just got stung by a jellyfish. quick, pee on it!"" Husband: [peeing on jellyfish] ""This is for stinging my wife.""",0,1.0
what do you call an arab vegatarian a muslim fondalentalist,0,1.0
Why is the ocean so salty? Because the land doesn't wave back.,0,1.0
"Bruce Jenner, substantiated proof... Women are worse drivers.",0,1.0
Boss: Any ideas on what we can call this insanely sticky adhesive? Employee: How about crazy glue? Boss: Hmmmm... won't people be upset because it's insensitive to the mentally ill? Employee: Yes.... so we'll spell it with a K. They'll never pick up on it. Boss: Perfect,0,1.0
My dentist removed the wrong tooth. It was acci-dental.,0,1.0
"I got chatting to a black chick in the pub last night and she asked if I fancied taking her home. ""Fuck off"" I told her "" I'm not driving to Africa at this time of night"".",0,1.0
"My girlfriend asked me why I was blow-drying my crotch... Apparently ""heating your dinner"" was not the response she was looking for.",0,1.0
What do pigs and ink have in common? They both belong in a pen.,0,1.0
What rock group has four men that don't sing? Mount Rushmore.,0,1.0
Do the people of Denmark appreciate the fact that their nationality is also a delicious treat?,0,1.0
"My roommate claims i'm schizophrenic. Jokes on him, I don't have a roommate.",0,1.0
My Viagra addiction... Was the hardest time of my life.,0,1.0
What's a redneck's favorite type of bread? Inbred,0,1.0
Shark Tank idea: a microwave that will self-destruct if someone tries to use it to cook fish.,0,1.0
Why did the Muslim cross the road? To get to the bigger crowd,0,1.0
[first day as a pirate] Pirate: That's not why they call it a poop deck. Me: Oh. My bad,0,1.0
"What do you call a group of well-endowed, homosexual physicists? Large hardon colliders",0,1.0
What do call a fish with a Phd? A brain sturgeon.,0,1.0
"My girlfriend told me that if I ever cheated on her, it would be worse if it was with a black girl. I told her she was wrong. It'd only be three-fifths as bad.",0,1.0
"Justice is best served cold. Because if it were served warm, it would be justwater.",0,1.0
My wife threatened to leave me because of my obsession with optical illusions. I said: 'Wait! This isn't what you think it is!,0,1.0
Me: I wonder how a bill becomes a law? *music plays and the shit on my desk starts singing* Me: no stop I already looked it up on my phone,0,1.0
There is nothing wrong with exploring one's sexuality--and that is my message to the California Highway Patrol.,0,1.0
There's nothing worse than people online who feel they can just command others to discuss a topic they bring up. Discuss.,0,1.0
My first day as a car salesman. Customer: Cargo space? Me: Car no do that. Car no fly. Manager: Can I see you in my office?,0,1.0
"COOKBOOK: 1 cup blood, 1/2 cup the white stuff on the corner of an old man's mouth, 3 tablespoons powdered farts, one green pepper. ME: Ew green pepper.",0,1.0
"I said to my wife ""When I die,"" I'd like to die having sex"" She replied: ""At least it'll be quick.""",0,1.0
Our Mexican neighbor made us dinner and it tastes like I committed a grave error in marrying a white girl.,0,1.0
"My girlfriend told me I look ""uncool"" with a bike helmet on.. Well you know I'd rather look uncool than fall and split my head open during sex.",0,1.0
me: [being pulled out of my flipped car] can you get my ipod nano paramedic: no me: ok,0,1.0
When the eclipse comes I'm going to borrow the special glasses my wife uses when I'm shirtless.,0,1.0
So I gave a blind guy a basketball. I think he's still trying to read it,0,1.0
"I have never worked out the moral to Humpty Dumpty. Is it, 'don't let horses perform medical procedures?'",0,1.0
"I thought I won the argument with my wife as to how to arrange the dining room furniture... But when I got home, the tables were turned.",0,1.0
Premature ejaculation.... the single biggest compliment a man can pay a women and they fucking moan about it.,0,1.0
"me: how will i die fortune teller: unequivocally, and finally...happy me: [tearing up] oh wow- fortune teller: also naked in a mcdonalds drive thru what the fuck",0,1.0
Someone threw a giant bottle of omega-3 pills at me. I'm fine - I only suffered super fish oil injuries.,0,1.0
A German bakers was robbed... Apparently everything was stollen.,0,1.0
What do you call immigrants to Sweden? Artificial Swedeners,0,1.0
"I've often heard that ""icy"" is the easiest word to spell Looking at it now, I see why",0,1.0
did you know you can tell how much a girl likes you by the position of their feet Chances are if her feet are next to her ears she really likes you.,0,1.0
"One unintended consequence of unprotected sex is that sometimes, 6 years later, a small child is forced to learn the recorder.",0,1.0
Did you hear the one about the 2 gay ghosts? They kept giving each other the willies!,0,1.0
Why do Christian people suck at Pokemon? They don't believe in evolution rofl,0,1.0
You know how some women wax off their eyebrows and draw them on more attractive with a pen? I do that same thing for my personality with alcohol,0,1.0
"For the past few days, I wake up to see someone has dumped a bunch of LEGO blocks on my front porch. I don't know what to make of it.",0,1.0
"WHEN SOMETHING BAD HAPPENS TO SOMEONE I LIKE: This universe is a cruel and random place. There is no cosmic justice. WHEN SOMETHING BAD HAPPENS TO SOMEONE I DON'T LIKE: Karma strikes again, baby!!!",0,1.0
What is the name of the Asian pointing out everyones mistakes? Xu wong,0,1.0
I scared the postman today by going to the door completely naked. I'm not sure what scared him more. My naked body or the fact I knew where he lived.,0,1.0
me: omg honey i can't hear your broke ass through my airpods judge: i said death by electrocution,0,1.0
ME IN NORMAL CLOTHES: I am nothing. I am invisible. ME THE SECOND I PUT ON A SCARF: I am a handsome rich millionaire who knows about horses. Make way.,0,1.0
"Today I was asked to go out, by 20 girls. Sadly, I was in the women's bathroom.",0,1.0
"A Mormon president would face the most difficult issue any president has. Deciding who's the First Lady, who's the Second Lady, and who's the Third Lady.",0,1.0
Weird. I've been hitting this wasp's nest with a wiffle ball bat for about five minutes and noth- ok I gotta go,0,1.0
I went to a restaurant last night and I noticed that my waitress had a black eye. So I made sure I spoke loud and clear when ordering my food because she obviously has trouble listening.,0,1.0
What do you call a pretty lady on the arm of a drummer? A Tattoo.,0,1.0
What's the difference between Santa Claus and A Black Rapper? Santa stops after three hoes.,0,1.0
Where are average things manufactured? The satisfactory.,0,1.0
What do you call an iguana that thinks it's a dog? A reptile dysfunction.,0,1.0
Just ordered a non-fat pumpkin spice latte & now I drive a Prius & am a Zumba instructor.,0,1.0
"Sometimes, in the heat of an argument, you say things you don't mean. I'm sorry. You aren't a ""silly goose"". That's my dad talking, not me.",0,1.0
What's the hardest part about breaking up with a Japanese girl? You have to drop the bomb on her twice before she gets the point.,0,1.0
"Me: *takes off shirt and pants, gets into bed with just socks and underwear on* Mattress salesmen: Dude",0,1.0
[at ultrasound] Nurse: there it is. There's your baby Me visibly relieved: oh Jesus thank u Wife whispering to nurse: he thought it was bees,0,1.0
My wife and I had a row and it finished with her literally crawling to me on her hands and knees! She said: 'Get out from under that bed and fight like a man.',0,1.0
Why do Jews get circumcised? Because Jewish women won't touch anything that's not at least 10% off.,0,1.0
"Being an adult means eating what you want when you want. But it also means realizing you're not capable of making healthy choices, so you get a personal trainer to make a meal plan for you. But when he does you say 'No one is telling me what to eat. Screw that guy. I'm an adult'.",0,1.0
"Gay marriage will encourage people to be gay, in the same way that hanging around tall people will make you tall.",0,1.0
Worked out legs n nalgas yesterday. Everything hurts. I can't even hold in my farts.,0,1.0
"Did you hear about the girl so in love, she'd rather blow her boyfriend than go out shoe shopping? Talk about head over heels!",0,1.0
It's a bad sign that in order to vote in Georgia you have to prove you subscribe to The Golf Channel.,0,1.0
I decided to join the new Jewish fraternity on campus ... Zayda Ate a Bagel,0,1.0
How do you navigate holidays like father's day in queer relationships where the bio dad isn't involved? Auntie Red Tweet Tea,0,1.0
"My girlfriend is adorable, smart, sexy, and looking over my shoulder as I type.",0,1.0
People say I'm an 'out of touch' celebrity but my butler puts on my pants one leg at a time just like everyone else.,0,1.0
I drink water throughout the day to stay hydrated and also just in case someone says something shocking so I can spit it out.,0,1.0
One of the ants on my ant farm dresses up as a clown to cheer up his friends. He's an anti-depress ant.,0,1.0
"If you don't remember her name in the morning, take her to Starbucks.",0,1.0
"I asked the librarian if the library had any books about paranoia. She whispered: ""They're right behind you.""",0,1.0
"What did the French man say when he tripped down the stairs? ""Eiffel."" corny",0,1.0
"Today I saw a dwarf climbing down a prison wall. I thought to myself, ""That's a little condescending""",0,1.0
"Personally, I don't agree with cannabis being legalised in America. The last thing those fat fuckers need is the munchies.",0,1.0
"If I could only pick one desert island record, I'd choose whichever album is most canoe-shaped.",0,1.0
"Wife: that's never going to work Husband: you're so negative, Sandra W: you're planting bird seeds H: LET ME GROW MY BIRDS, WOMAN",0,1.0
"A man is buying a banana, an apple and two eggs. The female cashier says: ""You must be single."" The man answers: ""Wow, how did you know?"" Cashier: ""Because you're ugly.""",0,1.0
How many people with dementia does it take to change a lightbulb? To get to the other side.,0,1.0
1-year-old: *shrieks repeatedly* Me: Why is she so loud? Wife: That's how she talks. Apparently she speaks fluent pterodactyl.,0,1.0
"Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",0,1.0
Why should you always bring a bag of chips to a party? In queso emergency.,0,1.0
The barista said she liked my Dia de los Muertos skeleton costume. I'm not wearing a costume.,0,1.0
"A Doctor, Nun, Priest, Englishman, Irishman and Scotsman all walk into a bar. The barman takes one look and says: 'What is this, a joke?'",0,1.0
"Do you have to be from Vietnam to open up a restaurant called ""Viet Noms?"" I'm asking for a friend",0,1.0
"Keep your friends close, keep your enemies closer, keep your stuffed animals closest.",0,1.0
My wife keeps telling me that I'm the cheapest person she has ever met in her life. I'm not buying it.,0,1.0
"Watching Grey's Anatomy teaches me that if I'm really sad, I should walk slowly down a corridor to a Snow Patrol track.",0,1.0
"Which southeast Asian drink is more popular, the iced tea or the coffee? Neither. It's a Thai.",0,1.0
"A cop pulls over a rabbi on Yom Kippur. He says ""I pulled you over for speeding"". Rabbi goes ""I wasn't speeding, I was fasting"".",0,1.0
"Me: Hey lady, you can't park there. Her: I'm just running into Starbucks. Me: Oh shit, my bad. Laws don't apply to you then.",0,1.0
Toilet paper is one of the toughest items to buy in the grocery store. It's so hard to decide if you'd rather wipe your butt with a cuddly bear or some soft white kittens.,0,1.0
The Old Testament is the historical record of the first time we Jews controlled the media.,0,1.0
You wouldn't call me lazy if you saw the long list of things I did in order to avoid being productive.,0,1.0
I was sacked from the ice cream factory today. It was because I'll only work on two sundaes a month.,0,1.0
"The main reason I've never joined a religious cult is I'm not a fan of Kool-aid, other than that I totally would.",0,1.0
What do you call a Muslim woman without a burka? Dead.,0,1.0
"I walked in on my girlfriend having sex with her personal trainer. Me: ""Ok, this isn't working out.""",0,1.0
"Valentine's Day soon, Ladies! But don't bother getting me what you got me last year. I've got enough fucking restraining orders as it is.",0,1.0
What do lawyers wear to work? A lawsuit.,0,1.0
A guy in a wheelchair stole my camouflage stuff I told him 'you can hide but you can't run'.,0,1.0
"My wife just cleaned out her purse. So, she'll be having a garage sale later this week.",0,1.0
What kind of batteries do Canadians get the most excited about? AA,0,1.0
"I tried to share a sandwich with a homeless guy today, but he just shouted very rudely, ""Get your own sandwich!""",0,1.0
"If I had a dime for every time I didn't know what was going on, I'd be like, ""Why ya'll keep giving me all these dimes?""",0,1.0
"My IT guy just asked, ""How does a computer get drunk?"" It takes screen shots.",0,1.0
What do the Egyptians call a man who cannot keep his opinions to himself? IMHOtep,0,1.0
My parents are always telling me that their world doesn't revolve around me So I guess that means that I'm not actually their sun,0,1.0
What did Tennessee. The same thing Arkansas.,0,1.0
Marriage Protip: dipping your wife's hand in warm water while she sleeps provides a good excuse to buy a new mattress and upgrade your bed situation.,0,1.0
"Child to his mum; ""Mummy, what is dark humour?"" ""Well sweetheart, you see that man over there with no arms?"" ""No Mummy, I""m blind"" ""Exactly""",0,1.0
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",0,1.0
"Me: Hey buddy, do you want to go to the potty? Toddler: NO! I hate the bathroom and NEVER want to go in there! (5 mins later, I'm in the bathroom on the toilet) Toddler (pounding on bathroom door): LET ME IN!!!",0,1.0
How can you tell if your moms got Parkinsons? She's got lipstick on her eye balls.,0,1.0
"What did the Alaska Native's girlfriend say when she broke up with him? *""I'm just not that Inuit.""*",0,1.0
It's weird that my therapy dog has no interest in hearing about my childhood.,0,1.0
What's comforting and scary at the same time? A warm toilet seat.,0,1.0
If you rearrange the letters of POSTMEN... They become VERY ANGRY.,0,1.0
"Sins are like viruses, it's better you keep them to yourself",0,1.0
